Transaction_Amount,Transaction_Type,Account_Age,Transaction_Location,Transaction_Time,Fraudulent,Customer_ID,Loan_Amount,Loan_Purpose
1834.64,ATM,15.0,San Francisco,14:44,0,CUST99516,59868.69,Personal
194.42,ATM,9.0,Houston,11:45,0,CUST91689,79568.76,Education
306.34,Online,16.0,San Francisco,8:30,0,CUST40834,11128.6,Business
1909.14,Online,16.0,New York,18:37,0,CUST71470,47336.47,Personal
3015.21,In-store,30.0,San Francisco,13:52,0,CUST48971,5418.38,Business
4891.65,Online,16.0,Chicago,10:24,0,CUST91050,31788.65,Education
3637.08,Online,7.0,Los Angeles,17:32,0,CUST77778,55853.63,Mortgage
1712.08,Online,1.0,Los Angeles,10:3,0,CUST50511,22460.05,Business
2975.97,ATM,5.0,Houston,8:7,0,CUST95335,65536.17,Mortgage
1977.93,ATM,13.0,Chicago,18:26,0,CUST15968,48092.27,Mortgage
2018.67,Online,28.0,Houston,8:1,0,CUST84951,53020.91,Mortgage
1882.6,Online,18.0,Chicago,14:44,0,CUST96301,66678.79,Mortgage
3399.86,ATM,24.0,Houston,23:57,0,CUST47862,35211.24,Business
3754.41,ATM,13.0,San Francisco,14:29,0,CUST47001,84813.7,Mortgage
860.35,Online,9.0,New York,21:47,0,CUST73472,56497.68,Business
2527.15,ATM,7.0,Houston,10:16,0,CUST54834,65308.34,Education
4963.77,ATM,7.0,Chicago,12:40,0,CUST42327,49587.97,Personal
672.83,In-store,14.0,New York,7:31,0,CUST58134,24169.72,Education
3596.01,Online,18.0,San Francisco,23:22,0,CUST66248,56424.42,Personal
214.63,ATM,24.0,San Francisco,21:50,0,CUST63888,93186.27,Personal
3184.57,Online,12.0,Los Angeles,13:29,0,CUST67030,86707.84,Education
3657.8,Online,10.0,Chicago,10:36,0,CUST18570,54625.95,Business
4488.74,Online,25.0,San Francisco,10:11,0,CUST98685,29630.64,Personal
4514.03,ATM,11.0,New York,21:42,0,CUST27759,42243.31,Mortgage
3072.48,In-store,1.0,Los Angeles,2:44,0,CUST65128,2542.08,Personal
2191.31,Online,12.0,San Francisco,20:15,0,CUST48896,76678.29,Personal
2071.15,In-store,6.0,New York,5:55,0,CUST49890,50382.95,Personal
3769.59,ATM,29.0,Houston,4:12,0,CUST33515,63890.59,Mortgage
333.3,ATM,6.0,San Francisco,8:43,0,CUST36492,79039.4,Education
425.17,ATM,13.0,Houston,11:18,0,CUST44571,70535.7,Mortgage
1398.8,Online,18.0,Houston,18:57,0,CUST39423,8293.04,Education
1664.24,Online,4.0,San Francisco,8:12,0,CUST35749,97341.32,Education
4707.67,In-store,22.0,Houston,4:52,0,CUST23881,14939.83,Personal
2674.32,In-store,9.0,Los Angeles,6:44,0,CUST34782,61966.48,Personal
1121.05,ATM,9.0,Chicago,2:23,0,CUST89051,26501.39,Personal
4123.76,Online,13.0,San Francisco,6:3,0,CUST29129,5099.42,Education
3826.46,ATM,29.0,New York,18:35,0,CUST51796,97448.81,Business
2719.27,In-store,23.0,Chicago,0:2,0,CUST92227,6680.96,Personal
2127.78,Online,8.0,Houston,6:26,0,CUST67932,56053.93,Mortgage
3182.21,ATM,21.0,Chicago,15:7,0,CUST70571,15261.89,Mortgage
952.45,ATM,16.0,New York,15:3,0,CUST44816,42506.09,Business
4546.83,ATM,16.0,New York,17:57,0,CUST18115,7353.51,Business
1782.53,ATM,24.0,Houston,15:15,0,CUST39238,57354.44,Mortgage
1880.41,Online,2.0,Chicago,23:24,0,CUST47559,46733.3,Personal
1286.98,Online,29.0,Los Angeles,12:19,1,CUST29209,55203.13,Business
2142.85,Online,14.0,San Francisco,8:54,0,CUST81323,60756.99,Education
3552.18,In-store,20.0,San Francisco,16:5,0,CUST23676,37087.89,Mortgage
2885.28,Online,28.0,San Francisco,0:29,0,CUST88376,26782.57,Mortgage
1210.33,Online,15.0,New York,6:53,0,CUST54310,20419.67,Business
3058.11,ATM,23.0,San Francisco,16:45,0,CUST75394,17240.15,Business
1391.57,In-store,21.0,San Francisco,7:3,0,CUST74609,5040.53,Personal
4707.07,ATM,9.0,Houston,1:55,0,CUST82020,50676.06,Personal
768.24,In-store,9.0,Los Angeles,12:10,0,CUST79598,5790.58,Personal
2610.21,Online,7.0,Los Angeles,4:43,0,CUST52624,52316.53,Mortgage
161.58,Online,10.0,Houston,3:41,0,CUST49284,48390.6,Education
3765.69,Online,11.0,Houston,16:9,0,CUST95193,51413.62,Mortgage
4806.97,In-store,30.0,Chicago,12:48,0,CUST65045,35607.38,Personal
2201.51,In-store,23.0,New York,6:38,0,CUST43336,29523.59,Education
1421.42,ATM,5.0,Chicago,16:21,0,CUST91074,37987.77,Business
4304.01,ATM,27.0,New York,21:9,0,CUST31082,26470.11,Personal
809.0,ATM,9.0,New York,12:56,0,CUST54648,42485.9,Business
2726.43,Online,18.0,Chicago,1:56,0,CUST14822,77689.24,Personal
3403.14,In-store,29.0,Los Angeles,3:31,0,CUST97992,68113.43,Mortgage
3142.02,ATM,8.0,San Francisco,19:41,0,CUST47774,68941.23,Personal
728.24,Online,17.0,New York,23:51,0,CUST23111,32775.83,Education
3962.45,In-store,4.0,Houston,16:51,0,CUST48169,13403.09,Business
382.76,Online,10.0,New York,15:46,0,CUST52480,4088.75,Mortgage
2395.31,Online,4.0,San Francisco,14:41,0,CUST80692,98544.86,Business
2117.93,In-store,14.0,Houston,0:33,0,CUST63537,4875.38,Mortgage
1525.16,Online,15.0,Los Angeles,23:9,0,CUST50464,55657.88,Personal
2384.96,In-store,18.0,Chicago,7:12,0,CUST38851,25925.83,Mortgage
283.94,Online,22.0,Chicago,11:59,1,CUST89858,54210.94,Personal
268.06,In-store,23.0,Los Angeles,15:32,0,CUST73362,65761.71,Business
2129.55,ATM,6.0,Houston,19:11,0,CUST25100,39011.55,Personal
3477.01,Online,22.0,Houston,11:10,0,CUST14274,17843.82,Personal
3740.05,In-store,24.0,Chicago,2:18,0,CUST36232,93019.0,Personal
3278.63,In-store,21.0,New York,20:46,0,CUST74563,3831.44,Business
75.9,Online,20.0,Los Angeles,17:40,0,CUST28666,47459.09,Mortgage
286.08,ATM,13.0,Los Angeles,16:6,0,CUST43197,42704.56,Business
1593.56,Online,6.0,San Francisco,7:13,0,CUST67446,50530.75,Business
4917.47,ATM,23.0,Los Angeles,6:33,0,CUST37644,86516.33,Education
17.39,ATM,4.0,Chicago,14:37,0,CUST25642,39529.84,Business
159.75,Online,1.0,Chicago,21:33,0,CUST28195,76132.83,Mortgage
1982.38,Online,11.0,Los Angeles,1:30,0,CUST71192,4788.09,Personal
2048.84,Online,4.0,Chicago,10:31,0,CUST26333,38783.75,Education
2651.17,Online,8.0,San Francisco,23:5,0,CUST99659,94676.75,Education
629.78,In-store,20.0,Los Angeles,20:52,0,CUST81637,5534.42,Mortgage
2915.46,Online,19.0,San Francisco,20:21,0,CUST69034,74580.1,Personal
1524.02,ATM,24.0,San Francisco,9:46,0,CUST24981,91435.78,Personal
3371.4,ATM,21.0,Los Angeles,22:47,0,CUST83135,9238.63,Business
178.66,Online,1.0,San Francisco,20:10,0,CUST75078,96541.29,Personal
3793.06,In-store,9.0,Chicago,17:32,0,CUST26717,59689.06,Mortgage
941.63,ATM,18.0,Chicago,7:44,0,CUST97517,96766.27,Mortgage
2359.74,Online,20.0,Los Angeles,2:23,0,CUST50783,25111.2,Mortgage
1486.59,Online,19.0,Houston,15:19,1,CUST22505,49045.99,Education
1881.44,ATM,21.0,Los Angeles,11:17,0,CUST33708,25947.14,Business
213.86,In-store,3.0,Chicago,5:17,0,CUST46533,96891.5,Education
4954.71,In-store,29.0,Chicago,12:15,0,CUST13294,89166.51,Education
1106.66,Online,14.0,San Francisco,21:8,0,CUST85546,29457.34,Personal
853.45,In-store,10.0,San Francisco,3:30,0,CUST35812,2188.4,Personal
4417.18,Online,27.0,Houston,9:10,0,CUST53092,14411.96,Education
3983.45,In-store,21.0,Houston,15:10,0,CUST78706,67369.61,Education
4410.94,ATM,16.0,Houston,21:18,0,CUST90457,96210.91,Personal
4195.16,In-store,19.0,Houston,21:36,0,CUST89382,96768.95,Mortgage
2133.17,Online,7.0,Houston,9:30,0,CUST12881,9446.41,Business
3697.92,ATM,12.0,Chicago,0:39,0,CUST66383,77561.54,Personal
4531.09,In-store,28.0,Houston,11:5,0,CUST53745,86159.51,Education
4154.41,In-store,6.0,Chicago,10:25,0,CUST20364,84923.88,Business
454.31,In-store,24.0,San Francisco,11:53,0,CUST24295,38300.16,Education
2177.6,ATM,9.0,New York,14:25,0,CUST85863,9960.77,Business
1810.72,ATM,20.0,Chicago,13:32,0,CUST51728,42237.46,Education
3897.59,Online,17.0,Chicago,16:25,0,CUST54621,83526.77,Business
4424.84,Online,12.0,Houston,8:1,0,CUST66602,33763.95,Business
598.65,ATM,29.0,Los Angeles,14:6,0,CUST43429,87941.31,Business
4717.94,In-store,11.0,San Francisco,12:38,0,CUST53035,90708.1,Education
3726.74,Online,10.0,San Francisco,16:58,0,CUST32508,98094.74,Mortgage
2686.31,ATM,16.0,Los Angeles,5:51,0,CUST61926,92452.86,Mortgage
2781.79,ATM,4.0,San Francisco,9:39,0,CUST15393,33576.01,Business
2527.77,Online,11.0,Houston,9:8,0,CUST99921,98269.51,Mortgage
1710.32,Online,21.0,San Francisco,17:32,0,CUST46050,69394.51,Business
1078.37,In-store,2.0,Chicago,10:58,0,CUST40301,59275.11,Business
1868.6,Online,17.0,Los Angeles,15:42,0,CUST13328,28045.59,Personal
3866.82,Online,1.0,Chicago,15:24,0,CUST69775,78969.98,Personal
4780.75,Online,11.0,Chicago,12:11,1,CUST60034,3713.7,Personal
2282.49,ATM,12.0,San Francisco,19:25,0,CUST23384,75022.05,Education
2222.05,Online,12.0,Houston,17:33,0,CUST41196,17041.44,Mortgage
1269.99,In-store,3.0,Houston,22:10,0,CUST61941,56290.59,Mortgage
2808.53,ATM,1.0,Chicago,9:3,0,CUST27765,67992.41,Education
2678.42,ATM,17.0,Los Angeles,12:32,0,CUST20666,34175.43,Education
3766.91,In-store,3.0,Chicago,9:21,0,CUST23948,84212.52,Mortgage
687.88,ATM,24.0,Los Angeles,6:51,0,CUST77126,50111.01,Education
1457.89,ATM,17.0,San Francisco,5:22,0,CUST35454,42059.07,Education
2218.67,In-store,30.0,Los Angeles,14:0,0,CUST15109,94496.01,Mortgage
3772.75,In-store,25.0,New York,23:18,0,CUST76335,91646.42,Mortgage
3523.1,Online,21.0,New York,5:30,0,CUST82495,20051.58,Mortgage
1570.63,In-store,7.0,San Francisco,22:42,0,CUST33914,62872.87,Education
140.11,ATM,10.0,Chicago,1:47,0,CUST12707,26837.44,Mortgage
3077.76,ATM,12.0,Los Angeles,21:20,0,CUST94066,78697.08,Business
56.58,In-store,5.0,Chicago,5:26,0,CUST43828,2804.48,Business
1958.79,In-store,14.0,New York,8:58,0,CUST88578,35388.96,Mortgage
4437.8,In-store,14.0,Houston,23:13,0,CUST95379,78477.42,Mortgage
3298.57,ATM,4.0,New York,4:45,0,CUST83023,7991.78,Mortgage
4229.28,ATM,21.0,San Francisco,11:27,0,CUST12619,98730.69,Mortgage
434.07,ATM,23.0,Los Angeles,3:2,0,CUST23752,84692.31,Mortgage
3753.89,Online,22.0,Houston,18:39,0,CUST10288,68430.76,Personal
2227.17,In-store,22.0,Chicago,11:57,0,CUST62455,8819.31,Personal
1102.55,In-store,30.0,Los Angeles,3:15,0,CUST78792,56443.61,Personal
4948.51,ATM,20.0,New York,11:8,0,CUST82138,11184.68,Education
3481.16,In-store,12.0,Los Angeles,18:29,0,CUST68591,72951.25,Education
1317.98,In-store,4.0,San Francisco,16:36,0,CUST90562,73169.33,Mortgage
4083.25,Online,28.0,San Francisco,21:50,0,CUST55500,6739.34,Business
3182.57,ATM,28.0,Los Angeles,19:59,0,CUST84980,6558.66,Personal
2426.57,In-store,10.0,Houston,13:58,0,CUST39149,2777.63,Personal
1383.6,ATM,26.0,New York,9:8,0,CUST87273,46374.67,Personal
2344.47,Online,8.0,Chicago,11:48,0,CUST56376,86695.74,Mortgage
2285.97,Online,23.0,Chicago,14:43,0,CUST89042,2527.07,Personal
4479.91,ATM,20.0,Houston,19:50,0,CUST88305,1960.87,Personal
3617.73,Online,6.0,Houston,9:12,0,CUST92599,71614.23,Education
2359.74,In-store,6.0,Houston,3:6,1,CUST62741,75725.84,Mortgage
2305.18,Online,5.0,Chicago,3:49,0,CUST36996,40663.6,Mortgage
452.18,In-store,16.0,San Francisco,17:55,0,CUST86965,56762.1,Education
821.89,ATM,27.0,New York,6:4,0,CUST12249,24343.05,Education
1943.89,In-store,25.0,Los Angeles,4:44,0,CUST18432,24341.33,Business
3665.2,ATM,3.0,Chicago,11:24,0,CUST13816,21296.14,Mortgage
4297.85,Online,3.0,Chicago,2:42,0,CUST31792,79397.24,Mortgage
4030.12,Online,26.0,Houston,17:16,1,CUST88599,7872.34,Education
2583.65,Online,30.0,Los Angeles,7:57,0,CUST18736,93521.67,Personal
3230.67,ATM,24.0,New York,8:14,0,CUST60019,37977.71,Education
4003.12,Online,4.0,New York,11:11,0,CUST65076,96063.47,Mortgage
2878.04,Online,13.0,New York,21:50,0,CUST32039,30412.08,Personal
4277.94,In-store,9.0,Houston,0:33,0,CUST35653,85816.35,Personal
2914.23,In-store,25.0,Houston,21:59,0,CUST73815,25544.94,Business
3158.59,In-store,19.0,San Francisco,0:47,0,CUST98412,15578.78,Business
1220.97,ATM,1.0,Houston,9:52,0,CUST82775,22028.78,Mortgage
3519.35,Online,2.0,Houston,9:42,0,CUST39272,23012.76,Mortgage
2341.92,In-store,15.0,San Francisco,1:33,0,CUST38476,61994.73,Personal
3954.01,ATM,21.0,San Francisco,3:32,0,CUST54403,38016.63,Business
4380.93,In-store,10.0,Houston,6:39,0,CUST32832,63888.41,Personal
1529.12,In-store,5.0,San Francisco,5:51,0,CUST40010,93008.33,Mortgage
328.89,In-store,16.0,Chicago,20:34,0,CUST48304,92231.78,Business
2554.87,ATM,22.0,Houston,6:56,0,CUST79974,42560.95,Personal
3621.85,ATM,9.0,Chicago,2:9,0,CUST45455,24859.27,Personal
3292.59,ATM,14.0,New York,17:43,0,CUST73014,26232.67,Personal
3797.9,Online,22.0,Houston,22:44,0,CUST41254,46403.37,Education
1063.29,Online,27.0,Chicago,13:12,0,CUST99044,2657.84,Education
4647.25,Online,28.0,Chicago,21:57,0,CUST16579,91675.25,Mortgage
1728.69,ATM,27.0,Houston,12:40,0,CUST29308,11029.85,Business
4120.13,ATM,17.0,Chicago,7:8,0,CUST77367,12301.47,Business
1804.69,Online,25.0,Los Angeles,6:0,0,CUST20650,3861.21,Business
2152.45,ATM,22.0,Chicago,16:48,0,CUST56480,90557.71,Personal
4697.42,In-store,2.0,New York,9:33,0,CUST34146,73281.27,Business
3465.77,In-store,14.0,Los Angeles,20:22,0,CUST74005,23088.94,Education
1180.03,In-store,14.0,New York,7:26,0,CUST25136,23667.88,Education
245.97,Online,5.0,Chicago,3:10,0,CUST20788,31267.7,Business
929.63,Online,17.0,Chicago,18:27,0,CUST49236,73323.28,Business
2697.22,Online,24.0,Chicago,13:36,0,CUST45601,31463.75,Personal
3344.09,In-store,28.0,Chicago,11:27,0,CUST59807,68291.56,Personal
4402.6,Online,25.0,Los Angeles,15:36,0,CUST17335,59889.49,Mortgage
2113.83,ATM,20.0,Los Angeles,9:50,0,CUST79225,78701.28,Mortgage
782.0,Online,14.0,New York,22:40,0,CUST56483,92106.06,Mortgage
28.7,ATM,16.0,Los Angeles,20:14,0,CUST34972,47412.99,Business
2572.92,Online,22.0,Los Angeles,12:55,0,CUST45603,20514.81,Business
2433.33,ATM,1.0,Houston,8:30,0,CUST71300,80069.13,Education
2397.25,In-store,14.0,Los Angeles,6:44,0,CUST58179,44998.13,Education
2593.27,ATM,8.0,San Francisco,9:34,0,CUST71708,28277.36,Business
2601.96,In-store,3.0,San Francisco,20:59,0,CUST10829,17477.88,Business
4621.61,Online,5.0,Los Angeles,17:0,0,CUST99562,26932.25,Business
896.69,ATM,29.0,Chicago,3:9,0,CUST23039,9071.67,Education
1798.97,ATM,23.0,San Francisco,1:42,0,CUST94664,94242.65,Personal
177.07,Online,7.0,New York,21:37,0,CUST58090,92457.73,Education
1954.35,Online,8.0,New York,1:50,0,CUST83144,54215.69,Personal
737.59,In-store,7.0,Los Angeles,21:44,0,CUST75828,65373.99,Mortgage
1383.95,ATM,9.0,Houston,6:3,0,CUST33251,38541.41,Mortgage
211.95,Online,26.0,Chicago,9:45,0,CUST34831,90570.0,Business
2501.18,In-store,3.0,Los Angeles,7:20,0,CUST34431,59140.66,Personal
2691.17,Online,7.0,New York,10:17,0,CUST28553,34186.33,Education
2280.26,In-store,12.0,San Francisco,16:23,0,CUST64649,64642.53,Personal
4362.76,ATM,15.0,Los Angeles,19:32,0,CUST45191,90505.23,Education
2101.39,ATM,24.0,Chicago,5:24,0,CUST14338,2509.46,Mortgage
894.1,Online,19.0,New York,12:53,0,CUST12161,77677.8,Mortgage
1525.09,ATM,28.0,Houston,6:14,0,CUST25046,58617.57,Mortgage
303.98,ATM,25.0,Chicago,20:6,0,CUST38508,79734.97,Mortgage
4049.52,In-store,28.0,New York,21:49,0,CUST33515,72071.33,Education
2327.74,In-store,30.0,Los Angeles,0:32,0,CUST32475,22949.94,Education
2980.05,ATM,29.0,Los Angeles,21:37,0,CUST70760,26948.82,Business
905.74,In-store,5.0,Los Angeles,19:44,0,CUST57437,21970.54,Personal
4263.99,Online,23.0,New York,23:37,0,CUST47710,41849.3,Business
3249.61,Online,20.0,San Francisco,2:32,0,CUST74490,5534.49,Mortgage
221.18,In-store,29.0,Chicago,7:44,0,CUST90435,50163.28,Personal
3750.75,ATM,28.0,New York,10:2,0,CUST24117,40677.95,Education
3641.98,ATM,18.0,Los Angeles,14:13,0,CUST30498,33114.05,Personal
4983.19,Online,9.0,Houston,18:9,0,CUST20717,44764.22,Education
1790.05,In-store,7.0,Chicago,22:13,0,CUST86799,23251.98,Personal
2030.65,ATM,7.0,Chicago,12:40,0,CUST95826,51606.43,Business
4810.72,In-store,27.0,San Francisco,6:50,0,CUST19950,78802.46,Education
4557.52,ATM,3.0,Houston,7:11,0,CUST73310,42247.08,Mortgage
2636.8,ATM,25.0,Chicago,18:20,0,CUST75726,44005.33,Personal
3368.54,Online,6.0,Los Angeles,19:36,0,CUST37560,7161.9,Business
2578.27,In-store,5.0,Los Angeles,22:21,0,CUST22448,24145.53,Mortgage
2855.21,Online,3.0,Los Angeles,15:37,0,CUST10982,82184.49,Business
1820.87,Online,21.0,Houston,12:56,0,CUST73387,2584.55,Education
1924.61,ATM,6.0,Houston,0:42,0,CUST61254,40149.54,Business
4483.1,Online,20.0,Houston,1:55,0,CUST73158,42126.65,Education
217.26,ATM,14.0,Houston,4:49,0,CUST66962,72032.79,Business
2247.1,Online,12.0,Houston,23:22,0,CUST42875,23616.71,Business
1517.55,Online,27.0,San Francisco,20:35,0,CUST58923,68184.18,Education
2450.3,In-store,13.0,Chicago,6:25,0,CUST35552,67027.74,Mortgage
1000.26,ATM,17.0,Chicago,19:23,0,CUST90725,19551.31,Business
3663.18,Online,6.0,Chicago,10:14,0,CUST92537,74778.04,Mortgage
3066.22,In-store,30.0,Houston,15:57,0,CUST35981,11169.36,Mortgage
773.06,ATM,8.0,Houston,3:56,0,CUST76920,96667.61,Education
262.66,Online,10.0,Houston,21:10,0,CUST32325,74767.27,Personal
3405.87,ATM,25.0,Chicago,13:54,0,CUST89080,28761.49,Education
1842.35,In-store,18.0,New York,10:4,0,CUST82631,10271.6,Education
4455.96,Online,20.0,San Francisco,3:40,0,CUST43542,31462.03,Personal
3439.62,ATM,10.0,San Francisco,7:12,0,CUST36568,97288.68,Mortgage
3504.21,In-store,23.0,Houston,16:35,1,CUST15953,39827.84,Business
375.52,ATM,21.0,Houston,18:35,0,CUST50615,40829.8,Personal
4266.45,In-store,7.0,Chicago,19:46,1,CUST60340,59794.96,Business
2262.98,Online,18.0,San Francisco,18:44,0,CUST46373,59566.28,Personal
929.47,In-store,8.0,Houston,12:4,0,CUST23480,12012.01,Personal
2719.15,In-store,24.0,New York,4:36,0,CUST58532,47021.69,Education
613.1,ATM,16.0,Chicago,2:45,0,CUST49649,7618.49,Personal
597.48,In-store,20.0,Houston,15:37,0,CUST36711,87400.28,Education
1911.17,In-store,22.0,San Francisco,5:54,0,CUST37847,77649.98,Education
1517.61,In-store,30.0,Los Angeles,16:30,0,CUST31750,30966.67,Personal
2111.59,Online,5.0,Los Angeles,14:12,0,CUST22127,14478.27,Education
1464.46,ATM,26.0,San Francisco,2:11,0,CUST90536,49475.65,Mortgage
4119.82,In-store,27.0,Los Angeles,10:34,0,CUST39857,15079.03,Education
113.76,ATM,15.0,Chicago,6:59,0,CUST70080,68076.59,Education
916.19,ATM,28.0,Los Angeles,23:20,0,CUST23609,70740.01,Business
2646.38,In-store,19.0,Houston,23:55,0,CUST25653,9494.64,Personal
3779.26,Online,3.0,San Francisco,19:37,0,CUST61010,72094.66,Mortgage
2448.47,ATM,11.0,Chicago,10:17,0,CUST47255,11490.12,Personal
1851.98,Online,18.0,Houston,13:27,0,CUST71923,96656.11,Mortgage
2442.06,In-store,30.0,Houston,6:6,0,CUST25154,15589.72,Personal
3462.61,Online,26.0,Houston,21:21,0,CUST30458,22748.0,Education
1830.72,Online,21.0,New York,16:42,0,CUST43032,71724.67,Mortgage
2223.62,ATM,19.0,San Francisco,21:9,0,CUST22730,51461.3,Mortgage
4810.61,Online,12.0,Los Angeles,20:12,0,CUST81903,92037.93,Personal
2136.88,In-store,22.0,San Francisco,6:23,0,CUST62624,4476.02,Personal
1062.32,In-store,30.0,New York,2:1,0,CUST24270,96352.05,Mortgage
4988.09,ATM,30.0,New York,13:59,0,CUST54099,22835.47,Personal
610.86,Online,3.0,Houston,13:16,0,CUST41859,61582.86,Education
4502.82,Online,6.0,New York,22:13,0,CUST27213,29985.88,Personal
91.3,ATM,22.0,Los Angeles,23:8,0,CUST12460,35101.95,Personal
1630.84,Online,4.0,Houston,9:33,1,CUST62275,68535.45,Business
4255.31,Online,29.0,Chicago,3:7,0,CUST50204,85933.13,Education
833.19,Online,20.0,Chicago,21:36,0,CUST51905,1718.41,Education
3369.92,In-store,27.0,New York,22:28,0,CUST45743,63891.3,Education
2429.05,ATM,16.0,San Francisco,8:7,0,CUST87235,65890.42,Education
2732.7,Online,3.0,Chicago,6:27,1,CUST63587,16391.51,Mortgage
4854.97,Online,17.0,Chicago,3:33,0,CUST28647,23568.36,Education
65.87,Online,15.0,Chicago,20:45,0,CUST63493,79526.4,Education
4255.66,Online,19.0,Chicago,3:45,0,CUST84403,58035.62,Mortgage
2994.65,ATM,3.0,Houston,2:5,0,CUST86208,34687.53,Business
552.24,In-store,7.0,New York,12:33,0,CUST87347,52451.8,Personal
4247.23,ATM,25.0,New York,7:25,1,CUST95783,48385.73,Mortgage
966.18,Online,18.0,New York,13:23,0,CUST56318,44898.2,Education
3245.06,Online,21.0,Houston,13:12,0,CUST93000,7703.42,Business
1378.48,Online,11.0,Los Angeles,10:23,0,CUST27089,82794.47,Education
3518.82,Online,19.0,New York,8:10,0,CUST55133,40702.86,Personal
2302.5,In-store,20.0,Chicago,10:13,0,CUST93542,94886.32,Business
1761.77,ATM,12.0,San Francisco,4:22,0,CUST40557,44678.16,Mortgage
2164.88,ATM,27.0,Los Angeles,12:20,0,CUST23141,29731.22,Education
686.63,Online,7.0,Los Angeles,17:32,0,CUST36880,23639.65,Business
1725.7,Online,13.0,New York,7:30,0,CUST77289,81214.53,Business
4593.81,ATM,4.0,Chicago,20:23,0,CUST46779,57959.18,Mortgage
1700.84,In-store,23.0,Houston,19:27,0,CUST58415,46870.56,Mortgage
3718.33,ATM,27.0,San Francisco,12:44,0,CUST25873,16810.49,Education
4804.27,In-store,8.0,New York,12:7,1,CUST29057,57656.32,Education
3194.68,Online,5.0,New York,17:18,0,CUST94506,23791.96,Personal
3552.48,Online,28.0,San Francisco,23:36,0,CUST48847,45544.75,Education
3129.27,Online,4.0,Houston,7:24,0,CUST77484,26905.88,Personal
650.47,ATM,9.0,New York,2:50,0,CUST35893,66203.56,Education
4380.69,ATM,13.0,Chicago,19:44,0,CUST39689,14504.22,Mortgage
3998.69,Online,27.0,San Francisco,18:9,0,CUST40183,30568.52,Personal
1654.33,ATM,24.0,Chicago,17:33,0,CUST77836,54549.12,Education
1245.28,Online,29.0,Houston,4:2,0,CUST78060,14805.55,Personal
801.53,ATM,30.0,Los Angeles,17:50,0,CUST35235,32400.05,Education
1110.26,Online,25.0,Los Angeles,20:6,0,CUST52381,94142.15,Personal
3823.96,ATM,27.0,San Francisco,2:27,0,CUST64964,89066.62,Mortgage
4248.25,ATM,17.0,New York,8:49,0,CUST31308,5585.21,Business
245.14,ATM,6.0,Los Angeles,11:19,0,CUST19595,87603.34,Personal
4486.27,Online,23.0,Los Angeles,3:39,0,CUST70124,59535.35,Business
4076.21,ATM,18.0,Los Angeles,19:20,0,CUST10761,80593.23,Business
3836.47,In-store,10.0,San Francisco,5:54,0,CUST82166,20979.85,Education
443.0,ATM,10.0,Chicago,22:17,0,CUST48478,82796.76,Personal
3116.63,ATM,4.0,Chicago,5:49,0,CUST21016,9947.63,Personal
2549.55,In-store,18.0,Houston,20:34,0,CUST17193,68221.78,Education
348.95,Online,9.0,New York,23:31,0,CUST47927,50479.14,Education
3355.74,In-store,22.0,San Francisco,16:58,0,CUST48448,79181.47,Personal
4924.03,ATM,1.0,Los Angeles,0:53,0,CUST11774,56557.44,Personal
4046.56,Online,24.0,Houston,21:11,0,CUST85110,87732.49,Mortgage
886.05,ATM,18.0,Chicago,8:37,0,CUST41866,34524.95,Mortgage
4150.67,Online,13.0,Los Angeles,15:0,0,CUST96359,67949.83,Business
